"Paper_ID","title","author","id"
"12808","A generic attribute extension to OTF and its use for MPI replay.","Andreas Knüpfer|Dominic Eschweiler|Johannes Spazier|Joseph Schuchart|Markus Geimer|Matthias S. Müller|Michael Wagner 0003","90389"
"12809","Real-timeVideoSegmentation Using Student'stMixture Model.","Dibyendu Mukherjee|Q. M. Jonathan Wu","90390"
"12810","Performance Study of Workflow Patterns-Based Web Service Composition.","Ahmed Nait-Sidi-Moh|Jaafar Gaber|Maxime Wack|Mohamed Bakhouya|Wafaa Ait-Cheik-Bihi","90391"
"12811","Effcient Solution of Evolution Models for Virus Populations.","Gerhard Niederbrucker|Wilfried N. Gansterer","90392"
"12812","Managing Complex Business Services in Heterogeneous eBusiness Ecosystems - Aspect-based Research Assessment.","Christine Strauss|Irena Ivanochko|Natalia Kryvinska|O. Urikova|Peter Zinterhof","90393"
"12813","Mean square convergence of a semidiscrete scheme for SPDEs of Zakai type driven by square integrable martingales.","Annika Lang","90394"
"12814","A New Application of Dynamic Data Driven System in the Talbot-Ogden Model for Groundwater Infiltration.","Craig C. Douglas|Fred L. Ogden|Han Yu","90395"
"12815","Toward Malleable Model Coupling.","Daihee Kim|Jay Walter Larson|Kenneth Chiu","90396"
"12816","Optimal stationary control of discrete processes and a polynomial time algorithm for stochastic control problem on networks.","Dmitrii Lozovanu|Stefan Pickl","90397"
"12817","Hit Me: Blackjack as a Sure Bet for Teaching Algorithmic Skills.","Timothy M. Walker","90398"
"12818","QRS Complex Detector Implementing Orthonormal Functions.","George Georgiev|Iren Valova|Leo Lei|Natacha Gueorguieva","90399"
"12819","METIS: Dependable Cooperative Systems for Public Safety.","Piërre van de Laar|Teun Hendriks","90400"
"12820","High performance distributed cluster-based individual-oriented fish school simulation.","Emilio Luque|Remo Suppi|Roberto Solar","90402"
"12821","Parallel and SIMD Optimization of Image Feature Extraction.","Guangzhong Sun|Guoliang Chen|Ming Qi","90403"
"12822","Geomedica: managing and querying clinical data distributions on geographical database systems.","Giuseppe Tradigo|Pierangelo Veltri|Sergio Greco","90404"
"12823","A Numerical Method for Handling Boundary and Transmission Conditions in Some Linear Partial Differential Equations.","Franck Assous|Michael Michaeli","90405"
"12824","Shift-invariant similarities circumvent distance concentration in stochastic neighbor embedding and variants.","John Aldo Lee|Michel Verleysen","90406"
"12825","Performance and accuracy of Lattice-Boltzmann kernels on multi- and manycore architectures.","Dirk Ribbrock|Dominik Göddeke|Markus Geveler|Stefan Turek","90407"
"12826","A New Hybrid Approach For Forecasting Interest Rates.","David Enke|Nijat Mehdiyev","90408"
"12827","Model-Based Systems Engineering Design and Trade-Off Analysis with RDF Graphs.","Mark Austin|Nefretiti Nassar","90409"
"12828","APTCC: Auto Parallelizing Translator From C To CUDA.","Reiji Suda|Takehiko Nawata","90410"
"12829","Visualizing Climate Variability with Time-Dependent Probability Density Functions, Detecting It Using Information Theory.","J. Walter Larson","90413"
"12830","Collaborate Social Network Services via Connectors.","Ahmad Karawash|Hamid Mcheick","90414"
"12831","Demographic and behavioural change during epidemics.","Christel Kamp","90415"
"12832","Generating ontologies with basic level concepts from folksonomies.","Ho-fung Leung|Qing Li|Wen-hao Chen|Yi Cai","90419"
"12833","GRAPE-MP: An SIMD Accelerator Board for Multi-precision Arithmetic.","Fukuko Yuasa|Hiroshi Daisaka|Junichiro Makino|Naohito Nakasato|Tadashi Ishikawa","90421"
"12834","Management of Non-functional Attributes of Parallel Components.","Changjun Hu|Chongchong Zhao|Shigang Li 0002|Shucai Yao|Yunfeng Peng","90423"
"12835","Evaluation of Web Accessibility: An Approach Related to Functional Illiteracy.","Ariane Oliveira Ferreira|Denis Silva da Silveira|Eliane Pinheiro Capra|Simone Bacellar Leal Ferreira","90425"
"12836","Serious Games in Manufacturing Education: Evaluation of Learners' Engagement.","Borzoo Pourabdollahian|Endris Kerga|Marco Taisch","90426"
"12837","Fractal-COSYSMO Systems Engineering Cost Estimation for Complex Projects.","Eric Smith|Manish Khadtare","90427"
"12838","GEL: Exploring Game Enhanced Learning.","Ioana A. Stanescu|Kristian Kiili|Margarida Romero|Maria Popescu|Michela Ott|Muriel Ney|Sara de Freitas","90428"
"12839","Model-driven adaptation of question answering systems for ambient intelligence by integrating restricted-domain knowledge.","Antonio Ferrández|Jose-Norberto Mazón|Katia Vila","90429"
"12840","Why Affordability Is A Systems Engineering Metric.","Quentin Redman","90431"
"12841","BSP vs MapReduce.","Matthew Felice Pace","90432"
"12842","A Location-based Content Search System Considering Situations of Mobile Users.","Haruo Takemura|Kentaro Shimatani|Kiyoshi Kiyokawa|Mayu Iwata|Shojiro Nishio|Takahiro Hara|Tomohiro Mashita","90433"
"12843","Estimation of Energy Consumption for TinyOS 2.x-Based Applications.","Alessio Vecchio|Daniel Cesarini|Marco Avvenuti|Stefano Abbate","90434"
"12844","An Empirical Investigation of System Changes to Frame Links between Design Decisions and Ilities.","Adam M. Ross|Donna H. Rhodes|J. Clark Beesemyer","90435"
"12845","Workshop on the Use of Serious Games in the Education of Engineers.","Borzoo Pourabdollahian|Jannicke Baalsrud Hauge|Johann c. k. h. Riedel","90437"
"12846","Requirements for High Level Models Supporting Design Space Exploration in Model-based Systems Engineering.","G. Maarten Bonnema|Steven P. Haveman","90438"
"12847","Regularized Multiple Criteria Linear Programming via Linear Programming.","Yingjie Tian|Yong Shi|Zhiquan Qi","90439"
"12848","Simulating Corrective Maintenance: Aggregating Component Level Maintenance Time Uncertainty at the System Level.","Dimitri N. Mavris|Elizabeth A. Saltmarsh","90440"
"12849","Towards ambient communication support for power grid maintenance and repair.","Mikko J. Rissanen|Naoto Kume","90441"
"12850","Rough set and Tabu search based feature selection for credit scoring.","Jue Wang|Kun Guo|Shouyang Wang","90443"
"12851","Third international workshop on software engineering for computational science and engineering.","Jeffrey C. Carver","90445"
"12852","Haptic Perception of Document Structure for Visually Impaired People on Handled Devices.","Coralie Sann|Fabrice Maurel|Gaël Dias|Jean-Marc Routoure|Mathieu Vautier|Michèle Molina|Pierre Beust","90447"
"12853","A Social Network Model Exhibiting Tunable Overlapping Community Structure.","Dajie Liu|Norbert Blenn|Piet Van Mieghem","90448"
"12854","Slope Stability Assessment using Stochastic Rainfall Simulation.","Dashi I. Singham|Joshua A. White","90450"
"12855","Lattice QCD Applications on QPACE.","Andrea Nobile|Dirk Pleiter|Frank Winter|Hubert Simma|Thomas Streuer|Tilo Wettig|Y. Nakamura","90451"
"12856","Theoretical Study on the 3D Aromaticity in Cationic X","Xian X. Chi","90452"
"12857","Toward Executable Scientific Publications.","Adam Belloum|Cees de Laat|Dmitry Vasyunin|Reginald Cushing|Robert J. Meijer|Rudolf J. Strijkers","90453"
"12858","Ontology and Model-based Systems Engineering.","L. C. van Ruijven","90455"
"12859","Kurator: A Kepler Package for Data Curation Workflows.","B. LudSscher|G. Cao|James A. Macklin|James Hanken|L. Dou|Paul J. Morris|Robert A. Morris","90456"
"12860","Parallel application benchmarks and performance evaluation of the Intel Xeon 7500 family processors.","Jacek Komasa|Krzysztof Kurowski|Mariusz Puchalski|Michal Kulczewski|Pawel Gepner|Piotr Kopta|Tomasz Piontek","90457"
"12861","Hairpin vortices in turbulent channel flow.","Giancarlo Alfonsi|Leonardo Primavera|Marco Mancini|Stefania A. Ciliberti","90460"
"12862","The Human Microbiome Project: An Opportunity to Engage Undergraduates in Research.","Anne G. Rosenwald|Gaurav S. Arora|Janet S. Russell|Jennifer Roecklein-Canfield|Ramana Madupu","90461"
"12863","hp-HGS strategy for inverse 3D DC resistivity logging measurement simulations.","David Pardo|Ewa Gajda-Zagorska|Maciej Paszynski|Robert Schaefer|Victor M. Calo","90462"
"12864","Two-dimensional Hull-White model for stochastic volatility and its nonlinear filtering estimation.","Budhi Arta Surya","90463"
"12865","Cloud Services Testing: An Understanding.","Atif Farid Mohammad|Hamid Mcheick","90464"
"12866","Modeling HIV-1 intracellular replication: two simulation approaches.","Emiliano Mancini|JocCing Tay|Narges Zarrabi|Peter M. A. Sloot|Shayan Shahand","90465"
"12867","Multi-level Optimization of Matrix Multiplication for GPU-equipped Systems.","Hideki Yahagi|Kazuya Matsumoto|Naohito Nakasato|Stanislav G. Sedukhin|Tomoya Sakai","90466"
"12868","A massively parallel semi-Lagrangian algorithm for solving the transport equation.","Dali Wang|J. Russell Manson|Michael J. Laielli|Richard Page|Steve G. Wallis","90467"
"12869","Combining Hard and Soft System Thinking: The Development of a Value Improvement Model for a Complex Linear Friction Welding Repetitive Process (lfw-VIM).","Darren T. Williams|Paul M. Gibbons|Richard Beasley","90468"
"12870","CroudSTag: Social Group Formation with Facial Recognition and Mobile Cloud Services.","Carlos Paniagua|Huber Flores|Satish Narayana Srirama","90469"
"12871","Modeling-based Design of Strategic Supply Chain Networks for Aircraft Manufacturing.","Leon F. McGinnis|Marc Goetschalckx|Zilin ""Elizabeth"" Tang","90471"
"12872","(Position Paper) Applying software engineering methods and tools to CSE research projects.","Hoda Naguib|Yang Li","90472"
"12873","Dense Triangular Solvers on Multicore Clusters using UPC.","Guillermo L. Taboada|Jorge González-Domínguez|Juan Touriño|María J. Martín","90473"
"12874","On-the-fly Multimedia Document Adaptation Architecture.","Philippe Roose|Quang Pham Hai|Sébastien Laborie","90474"
"12875","Two-Stage Least Squares Algorithms with QR Decomposition for Simultaneous Equations Models on Heterogeneous Multicore and Multi-GPU Systems.","Antonio M. Vidal|Carla Ramiro|Domingo Giménez|Jose-Juan López-Espín","90475"
"12876","Agent-oriented image processing with the hp-adaptive projection-based interpolation operator.","Krzysztof Magiera|Maciej Paszynski|Marcin Sieniek|Marcin Skotniczny|Piotr Gurgul","90476"
"12877","Adaptive Interpolation of Multidimensional Scaling.","Geoffrey Fox|Judy Qiu|Seung-Hee Bae","90477"
"12878","A natural language programming solution for executable papers.","J. Patrik Adolfsson|Sandor M. Veres","90478"
"12879","Computational biomedicine: The role of workflow tools.","Peter V. Coveney|Stefan J. Zasada","90480"
"12880","A Distributed Multiscale Computation of a Tightly Coupled Model Using the Multiscale Modeling Language.","Alfons G. Hoekstra|Bartosz Bosak|Carles Bona-Casas|Daniel Harezlak|Eric Lorenz|Eryk Ciepiela|Joris Borgdorff|Katarzyna Rycerz|Krzysztof Kurowski|Marian Bubak|Mariusz Mamonski|Tomasz Gubala|Tomasz Piontek","90481"
"12881","Model Development of a Virtual Learning Environment to Enhance Lean Education.","Akalpit Gadre|Elizabeth A. Cudney|Steven M. Corns","90482"
"12882","A Modified Marriage in Honey-Bee Optimization for Function Optimization Problems.","Arit Thammano|Patcharawadee Poolsamran","90483"
"12883","Arguing Security of Generic Avionic Mission Control Computer System (MCC) using Assurance Cases.","Bhanuchander Reddy Poreddy|Steven M. Corns","90485"
"12884","Unifying Principles for Sudden Transitions in All Systems.","Jamshid Ghaboussi","90486"
"12885","Towards generating optimised finite element solvers for GPUs from high-level specifications.","David A. Ham|Graham R. Markall|Paul H. J. Kelly","90487"
"12886","One-sided Dense Matrix Factorizations on a Multicore with Multiple GPU Accelerators.","Ichitaro Yamazaki|Stanimire Tomov","90488"
"12887","Dynamically Reconfigurable Energy Aware Modular Software (DREAMS) Architecture for WSNs in Industrial Environments.","Ahmad El Kouche|Hossam S. Hassanein|Louai Al-Awami","90489"
"12888","IODA - an Interactive Open Document Architecture.","Bogdan Wiszniewski|J. Siciarek","90491"
"12889","Effcient Shared-array Accesses in Ab Initio Nuclear Structure Calculations on Multicore Architectures.","Avinash Srinivasa|James P. Vary|Masha Sosonkina|Pieter Maris","90492"
"12890","Network Science Enabled Cost Estimation in Support of MBSE.","Ben Reidy|Jose Estrada|Matthew Dabkowski|Ricardo Valerdi","90494"
"12891","On Inheritance in Conceptual Modeling for XML.","Jakub Klímek|Martin Necaský","90495"
"12892","Analysis of Viewer EEG Data to Determine Categorization of Short Video Clip.","Alfred Herrera|Paul A. Nussbaum|Rosalyn Hobson Hargraves|Rounak Joshi","90499"
"12893","An Evidence-based Systems Engineering (SE) Data Item Description.","Barry W. Boehm|Jo Ann Lane|Richard Turner|Supannika Koolmanojwong","90500"
"12894","Measuring the Knowledge Convergence Process in the Collaborative Game MetaVals.","Ariadna Padrós|Margarida Romero|Mireia Usart","90501"
"12895","Information Theoretic Metrics to Characterize Observations in Variational Data Assimilation.","Adrian Sandu|Kevin W. Bowman|Kumaresh Singh|M. Jardak|Meemong Lee","90502"
"12896","Development of Hybrid-Coded EPSO for Optimal Allocation of FACTS Devices in Uncertain Smart Grids.","Hajime Fujita|Hiroyuki Mori","90503"
"12897","Dynamic Data Driven Methods for Self-aware Aerospace Vehicles.","D. Kordonowy|Douglas L. Allaire|George Biros|J. Chambers|Karen Willcox|Omar Ghattas","90504"
"12898","Quantitative Verification of WiMAX Traffic Shaping Solutions.","Jalel Ben-Othman|Lynda Mokdad|Paolo Ballarini","90505"
"12899","Construction of orbital-specific hybrid functional by imposing the linearity condition for orbital energies in density functional theory.","Hiromi Nakai|Rie Kobayashi|Yutaka Imamura","90506"
"12900","ACIX Model with Interval Dummy Variables and Its Application in Forecasting Interval-valued Crude Oil Prices.","Ai Han|Kuo Cai|Shouyang Wang|Wei Yang","90507"
"12901","Measures of Effectiveness for S.T.E.M. Program: The Arizona Science of Baseball.","Daniel Valenzuela 0002|Jose Monreal Jr.|Kenji Hernandez|Ricardo Valerdi","90508"
"12902","On investigation of parallelization effectiveness with the help of multi-core processors.","Elena N. Stankova|Natalya Ampilova|Nikita Raba","90509"
"12903","A Family of Test Criteria for Web Services Transactions.","Javier Tuya|Muhammad Younas|Ruben Casado","90511"
"12904","Hybrid blob and particle filter tracking approach for robust object tracking.","Kim Meng Liang|Mei Kuan Lim|Sze Ling Tang|Zulaikha Kadim","90512"
"12905","An efficient algorithm for computing the K-overlapping maximum convex sum problem.","Mohammed Thaher|Tadao Takaoka","90513"
"12906","Lattice gauge theory on a multi-core processor, Cell/B.E.","Atsushi Nakamura|Shinji Motoki","90514"
"12907","Partial Least Squares (PLS) Applied to Medical Bioinformatics.","Jin-Woo Park|John J. Heine|Nathan Hotchkiss|Ravi Mathur|Steven Eschrich|Timothy Yeatman|Walker H. Land Jr.|William S. Ford|Xingye Qiao","90516"
"12908","Preface.","Elhadi Shakshuki|Muhammad Younas","90517"
"12909","Adaptive modeling of methane hydrates.","Anne Trèhu|Malgorzata Peszynska|Marta Torres","90518"
"12910","Design and implementation of a CUDA-compatible GPU-based core for gapped BLAST algorithm.","Cheng Ling|Khaled Benkrid","90519"
"12911","Speeding up Spatial Database Query Execution using GPUs.","Angela Demke Brown|Bogdan Simion|Suprio Ray","90520"
"12912","Semantic-inspired Contextual Affect Detection from Drama Improvisation.","Li Zhang|M. Alamgir Hossain","90521"
