Keyword_ID,key,topic,Topic_ID
42285,Ambient,Agriculture,19
42286,COPACOBANA,Pollution,31
42287,ALPS,Oceanography,22
42288,Parsec,Addiction,33
42289,packets,Pollution,31
42290,Robustness,QuantumPhysics,34
42291,Minimal,Astrophysics,42
42292,Disruption,Transportation,43
42293,Skeleton,Economics,49
42294,populations,BiomedicalImaging,18
42295,maximum,Ecology,36
42296,likelihood,Wearables,32
42297,Prioritization,3DPrinting,21
42298,AVX,Oceanography,22
42299,Downloadable,BiomedicalImaging,18
42300,golf,EvolutionaryBiology,20
42301,neighborhood,Virology,41
42302,MML,Rights,48
42303,FADAlib,IoT,45
42304,library,Virology,41
42305,Chromosome,ArtificialIntelligence,0
42306,Disruptive,IoT,45
42307,SmartGuide,Wearables,32
42308,Smartphone,GameTheory,30
42309,OpenMP-enabled,LanguageProcessing,37
42310,Lifetime,QuantumComputing,5
42311,Borehole,Atmosphere,38
42312,GABEEC,Nanotechnology,3
42313,Reactions,DataScience,47
42314,ized,GameTheory,30
42315,severe,AugmentedReality,25
42316,Jcup,Modeling,28
42317,KAKUSHIN,Wearables,32
42318,Monkey,DrugDiscovery,14
42319,ontologies,ClimateChange,1
42320,querying,CancerBiology,29
42321,Adaptronics,Genetics,35
42322,Compartments,Immunology,46
42323,Safer,SpaceExploration,12
42324,Program,Cryptocurrencies,24
42325,Execution,QuantumPhysics,34
42326,tradersr,CancerBiology,29
42327,options,ArtificialIntelligence,0
42328,Walk,Bioinformatics,2
42329,MDEC,Pollution,31
42330,TOSSIM,Humanities,40
42331,Hopfield,Cryptocurrencies,24
42332,set,Immunology,46
42333,Dataheap,Humanities,40
42334,Equity,Cybersecurity,13
42335,Fairness,Nanotechnology,3
42336,Actors,Neuroscience,9
42337,Contraction,DrugDiscovery,14
42338,Paradigms,Agriculture,19
42339,Biologically,GenomeEditing,10
42340,MATLAB,3DPrinting,21
42341,Introductory,BiomedicalImaging,18
42342,Non-linear,StemCells,6
42343,aerodynamics,Oceanography,22
42344,reduced,Bioinformatics,2
42345,Closest,DrugDiscovery,14
42346,String,Behavior,44
42347,Buffer,DataScience,47
42348,GPU-Assisted,Epidemiology,4
42349,PDE,Genetics,35
42350,derivatives,Oceanography,22
42351,pricing,Immunology,46
42352,Students,Immunology,46
42353,Hooked,Epidemiology,4
42354,Egenhofer,Modeling,28
42355,Service-oriented,GenomeEditing,10
42356,SysML,IoT,45
42357,Peer,Cryptocurrencies,24
42358,Defense,UrbanPlanning,16
42359,Marketplaces,DrugDiscovery,14
42360,Supercomputer,Human-ComputerInteraction,15
42361,Recognizing,Cybersecurity,13
42362,Faces,Astrophysics,42
42363,Disciplines,Human-ComputerInteraction,15
42364,analytical,Pollution,31
42365,eResearch,Virology,41
42366,bootcamp,Transportation,43
42367,grooming,Nanotechnology,3
42368,Cross-selling,Epidemiology,4
42369,BioShape,AugmentedReality,25
42370,High-level,WirelessCommunication,27
42371,Petri,Materials,39
42372,Business,Neuroscience,9
42373,Bubbles,QuantumPhysics,34
42374,Magma,QuantumComputing,5
42375,Contact,Paleontology,26
42376,real-space,ArtificialIntelligence,0
42377,Reprogramming,QuantumPhysics,34
42378,S-Net,ClimateChange,1
42379,Engaging,GameTheory,30
42380,RELAX,QuantumPhysics,34
42381,KAOS,Neuroscience,9
42382,Recession,WirelessCommunication,27
42383,Starts,Nanotechnology,3
42384,Forecast,RenewableEnergy,7
42385,Markets,Genetics,35
42386,Patterns,RenewableEnergy,7
42387,datasets,Rights,48
42388,distributing,SocialNetworks,11
42389,MobiFree,Economics,49
42390,Set,UrbanPlanning,16
42391,Degree,IoT,45
42392,Guidelines,LanguageProcessing,37
42393,Ontological,Immunology,46
42394,computes,BiomedicalImaging,18
42395,musings,Pollution,31
42396,PRAM,WirelessCommunication,27
42397,Executing,Ecology,36
42398,Linked,DrugDiscovery,14
42399,Processor,Ecology,36
42400,Telescope,Virology,41
42401,GFDA,Economics,49
42402,Route,IoT,45
42403,Bottlenecks,Virology,41
42404,user,UrbanPlanning,16
42405,Foundry,Atmosphere,38
42406,Enable,Atmosphere,38
42407,scheduler,Pollution,31
42408,grammar-based,SpaceExploration,12
42409,Working,Transportation,43
42410,Cooperatively,TissueEngineering,23
42411,OWL,BiomedicalImaging,18
42412,Semantics,Oceanography,22
42413,Dyslexia,Agriculture,19
42414,SEBoK,Rights,48
42415,Types,Epidemiology,4
42416,Wicked,GameTheory,30
42417,Collisions,Ecology,36
42418,Droplet-Fiber,SpaceExploration,12
42419,ERSVC,BiomedicalImaging,18
42420,Grand,Cybersecurity,13
42421,Terrains,Astrophysics,42
42422,Compute,QuantumPhysics,34
42423,Landscapes,Cryptocurrencies,24
42424,KREAM,Cryptocurrencies,24
42425,making,Epidemiology,4
42426,Translation,RenewableEnergy,7
42427,Overheads,Cryptocurrencies,24
42428,LEACH,RenewableEnergy,7
42429,Affordability,Cryptocurrencies,24
42430,Orthogonal,Immunology,46
42431,Stencil,StemCells,6
42432,Domain-based,QuantumPhysics,34
42433,query,Economics,49
42434,Federation,3DPrinting,21
42435,architectures,DrugDiscovery,14
42436,ab-initio,DrugDiscovery,14
42437,Multigoal-oriented,AugmentedReality,25
42438,adaptivity,Ecology,36
42439,Type,UrbanPlanning,16
42440,Nanostructure,EvolutionaryBiology,20
42441,RNS,QuantumComputing,5
42442,Proxy,Atmosphere,38
42443,RSSI,DrugDiscovery,14
42444,ZigBee-based,GameTheory,30
42445,indoor,Psychology,17
42446,platform,QuantumPhysics,34
42447,independent,Agriculture,19
42448,WiMax,Humanities,40
42449,TRIZ,Robotics,8
42450,ALE,Genetics,35
42451,Kinect,Humanities,40
42452,Reinforcement,Immunology,46
42453,growth,Transportation,43
42454,mitoses,LanguageProcessing,37
42455,types,SpaceExploration,12
42456,Sixth,DataScience,47
42457,Stereoscopy,Genetics,35
42458,face,Materials,39
42459,Subsurfaces,Virology,41
42460,Agile,Oceanography,22
42461,Generative,LanguageProcessing,37
42462,annealing,Cybersecurity,13
42463,topographic,Pollution,31
42464,Conflicts,Materials,39
42465,Transformations,Ecology,36
42466,assimilation,Immunology,46
42467,Etna,Materials,39
42468,COMPSYN,DrugDiscovery,14
42469,Traditional,Atmosphere,38
42470,scenarios,Oceanography,22
42471,ADFT,SocialNetworks,11
42472,Malleability,EvolutionaryBiology,20
42473,geosciences,Cryptocurrencies,24
42474,Findings,TissueEngineering,23
42475,space-time,DrugDiscovery,14
42476,model-driven,Genetics,35
42477,Options,QuantumPhysics,34
42478,Systems-of,ArtificialIntelligence,0
42479,Adaptability,Human-ComputerInteraction,15
42480,Conditionally,Immunology,46
42481,EPARe,UrbanPlanning,16
42482,Adolescents,DrugDiscovery,14
42483,GMM,Robotics,8
42484,Co-routing,Cybersecurity,13
42485,dWatch,Addiction,33
42486,Trust,Immunology,46
42487,Duration,Humanities,40
42488,Aware,SpaceExploration,12
42489,Scheduler,Addiction,33
42490,Initial,QuantumPhysics,34
42491,Adessowiki,Cybersecurity,13
42492,Collaborative,Humanities,40
42493,Recommendations,Materials,39
42494,Endoscope,Ecology,36
42495,reordered,Epidemiology,4
42496,BiCGStab,RenewableEnergy,7
42497,Usability,ClimateChange,1
42498,Aerospace,Astrophysics,42
42499,FCS,Genetics,35
42500,nesC-TinyOS,EvolutionaryBiology,20
42501,Interactions,StemCells,6
42502,Scenario-based,Bioinformatics,2
42503,RCM,Behavior,44
42504,Turbines,DataScience,47
42505,RoboGuideDog,Cybersecurity,13
42506,Guiding,Wearables,32
42507,Gravity,Immunology,46
42508,FallAlarm,Immunology,46
42509,SHARE,Human-ComputerInteraction,15
42510,Immune,Cybersecurity,13
42511,Autism,Agriculture,19
42512,Linear-scaling,Wearables,32
42513,Guarantees,Cybersecurity,13
42514,QPACE,Atmosphere,38
42515,Papers,Behavior,44
42516,Parabench,Nanotechnology,3
42517,benchmark,QuantumComputing,5
42518,Multicore,Materials,39
42519,Streaming,QuantumComputing,5
42520,Overlay,Modeling,28
42521,Effficient,WirelessCommunication,27
42522,stackless,GameTheory,30
42523,Transonic,QuantumComputing,5
42524,Mechanics,Psychology,17
42525,Unimportance,Genetics,35
42526,Flawless,TissueEngineering,23
42527,Cannibalization,Cybersecurity,13
42528,delta-thermostat,Paleontology,26
42529,Rewiring,WirelessCommunication,27
42530,BDF,ClimateChange,1
42531,multi-frontal,Atmosphere,38
42532,Engines,DataScience,47
42533,VMD,QuantumPhysics,34
42534,Plugin,Astrophysics,42
42535,Classifier,GenomeEditing,10
42536,ECMO,Immunology,46
42537,Oxygenation,GameTheory,30
42538,Self-reference,IoT,45
42539,principal,Bioinformatics,2
42540,immersion,Wearables,32
42541,Existence,AugmentedReality,25
42542,Unstructured,Materials,39
42543,Friend,GenomeEditing,10
42544,Entity,UrbanPlanning,16
42545,OpenMP,Materials,39
42546,Convolutional,Cryptocurrencies,24
42547,States,RenewableEnergy,7
42548,Cray,BiomedicalImaging,18
42549,Orthogonalization,Robotics,8
42550,AMIGA,Cryptocurrencies,24
42551,Gerontechnology,Rights,48
42552,infrastructures,UrbanPlanning,16
42553,federated,Robotics,8
42554,DEA,Human-ComputerInteraction,15
42555,multi-subsystem,Neuroscience,9
42556,Splotch,GameTheory,30
42557,astrophysical,GenomeEditing,10
42558,Options-based,StemCells,6
42559,Centers,StemCells,6
42560,MAST,Cryptocurrencies,24
42561,M-IRMA,UrbanPlanning,16
42562,Hermeneutics,Cybersecurity,13
42563,Multi-faceted,Behavior,44
42564,GPAW,3DPrinting,21
42565,Python-based,SpaceExploration,12
42566,massively,Oceanography,22
42567,Countries,Addiction,33
42568,kernels,ClimateChange,1
42569,Latency,Paleontology,26
42570,Matlab,Behavior,44
42571,Purchasing,ClimateChange,1
42572,Managers',Rights,48
42573,Two-grid,Humanities,40
42574,team,Human-ComputerInteraction,15
42575,SBIR,Cybersecurity,13
42576,MobilePaperAccess,Virology,41
42577,Ubiquitous,StemCells,6
42578,Government,Paleontology,26
42579,markets,RenewableEnergy,7
42580,semi-formal,UrbanPlanning,16
42581,MPLS,Humanities,40
42582,VANET,TissueEngineering,23
42583,CARMEN,Pollution,31
42584,Repository,Immunology,46
42585,Safe,Materials,39
42586,Landing,GenomeEditing,10
42587,Salton,Behavior,44
42588,Sea,QuantumComputing,5
42589,Predictions,QuantumComputing,5
42590,COSMO-RS,Modeling,28
42591,thermodynamic,DataScience,47
42592,component,SpaceExploration,12
42593,Niigata,Ecology,36
42594,MPI-OpenMP,Modeling,28
42595,Reuse,QuantumPhysics,34
42596,Proposed,Transportation,43
42597,Corporations,QuantumPhysics,34
42598,Fastsg,DataScience,47
42599,LSQR,Addiction,33
42600,DSM,Robotics,8
42601,Driver,Cybersecurity,13
42602,Collage,Atmosphere,38
42603,Authoring,Nanotechnology,3
42604,Gains,Epidemiology,4
42605,Recogniser,LanguageProcessing,37
42606,WSN,WirelessCommunication,27
42607,Microscopic,Behavior,44
42608,RDF,Ecology,36
42609,Fortran,TissueEngineering,23
42610,USG,Paleontology,26
42611,Left,BiomedicalImaging,18
42612,Conservation,GenomeEditing,10
42613,Time-based,SpaceExploration,12
42614,matrices,Materials,39
42615,twisted,Psychology,17
42616,factorizations,Behavior,44
42617,Backtracking,Rights,48
42618,Unfolding,Behavior,44
42619,GRB,Oceanography,22
42620,WAPI,DrugDiscovery,14
42621,Xe-NO,GenomeEditing,10
42622,initio,3DPrinting,21
42623,sums,WirelessCommunication,27
42624,Typhoon,SpaceExploration,12
42625,Timbre,UrbanPlanning,16
42626,Solar,Rights,48
42627,Tracker,3DPrinting,21
42628,earthquakes,Nanotechnology,3
42629,beach,StemCells,6
42630,Gaming,BiomedicalImaging,18
42631,PACC,WirelessCommunication,27
42632,TCP,Genetics,35
42633,Evaluate,Nanotechnology,3
42634,graph,SpaceExploration,12
42635,co-learning,GameTheory,30
42636,Atmospheric,BiomedicalImaging,18
42637,Variability,Rights,48
42638,Makers,EvolutionaryBiology,20
42639,Categorized,Atmosphere,38
42640,Ru-benzylidene,Neuroscience,9
42641,Grubbs,Agriculture,19
42642,Deactivation,Human-ComputerInteraction,15
42643,vertices,Ecology,36
42644,local,Psychology,17
42645,Creating,LanguageProcessing,37
42646,work-centered,AugmentedReality,25
42647,discrete,Virology,41
42648,Hot,DrugDiscovery,14
42649,ACD,Paleontology,26
42650,Multi-feature,Genetics,35
42651,Discontinuous,Agriculture,19
42652,Petrov-Galerkin,Pollution,31
42653,EML,Nanotechnology,3
42654,Moving,Immunology,46
42655,Command,ArtificialIntelligence,0
42656,Swarms,AugmentedReality,25
42657,PCSIM,Pollution,31
42658,Querying,IoT,45
42659,Upcoming,Addiction,33
42660,tipping,Atmosphere,38
42661,Parallelizing,Oceanography,22
42662,Listening,SpaceExploration,12
42663,spChains,Humanities,40
42664,Declarative,Astrophysics,42
42665,note,RenewableEnergy,7
42666,discontinuous,Robotics,8
42667,TDDFT,Cryptocurrencies,24
42668,Vis,Materials,39
42669,Pechmann,Bioinformatics,2
42670,Boosting,Robotics,8
42671,supercomputing,Modeling,28
42672,Topic,Addiction,33
42673,Workflows,BiomedicalImaging,18
42674,Preserving,Astrophysics,42
42675,Patrolling,QuantumComputing,5
42676,User-defined,Modeling,28
42677,events,ClimateChange,1
42678,HIV,Atmosphere,38
42679,Sensitivity-based,QuantumComputing,5
42680,BP-networks,DataScience,47
42681,SCG-training,Wearables,32
42682,Things,BiomedicalImaging,18
42683,ontology,3DPrinting,21
42684,as-is,DrugDiscovery,14
42685,to-be,Neuroscience,9
42686,CARI,TissueEngineering,23
42687,Invocation,SpaceExploration,12
42688,Redesigning,DrugDiscovery,14
42689,DynaSched,SpaceExploration,12
42690,Characterizing,Transportation,43
42691,Relay,RenewableEnergy,7
42692,Successful,Cryptocurrencies,24
42693,rewards,Oceanography,22
42694,multi-armed,DataScience,47
42695,Compiling,QuantumComputing,5
42696,BELBIC,TissueEngineering,23
42697,Vouchers,Psychology,17
42698,Partnerships,Humanities,40
42699,SMS,Astrophysics,42
42700,Scale-free,Atmosphere,38
42701,Schemas,Psychology,17
42702,Supporting,Cybersecurity,13
42703,Army,Modeling,28
42704,MANPRINT,EvolutionaryBiology,20
42705,Adaptations,TissueEngineering,23
42706,Regular,CancerBiology,29
42707,Mice,SocialNetworks,11
42708,Mouse,Virology,41
42709,Parallelism,3DPrinting,21
42710,Plants,Astrophysics,42
42711,achievements,Modeling,28
42712,PPM,Paleontology,26
42713,Dike,Wearables,32
42714,Interactively,Modeling,28
42715,factorization,Paleontology,26
42716,Reasoning,Nanotechnology,3
42717,Predictability,AugmentedReality,25
42718,insecure,LanguageProcessing,37
42719,cropping,ArtificialIntelligence,0
42720,globally,LanguageProcessing,37
42721,Audition,Epidemiology,4
42722,Pedagogical,DataScience,47
42723,Savings,Psychology,17
42724,Platoon,Robotics,8
42725,Chipset,GameTheory,30
42726,Stand-in,Human-ComputerInteraction,15
42727,Constructivist,Human-ComputerInteraction,15
42728,Dynasty,Paleontology,26
42729,Qin,Humanities,40
42730,Alumni,GameTheory,30
42731,Mentoring,Astrophysics,42
42732,Refinement,Cryptocurrencies,24
42733,XML,Addiction,33
42734,grids,Ecology,36
42735,sub-cell,Paleontology,26
42736,Weighted,WirelessCommunication,27
42737,Round-off,Modeling,28
42738,emergence,SpaceExploration,12
42739,scattering,Virology,41
42740,Multi-fidelity,SocialNetworks,11
42741,IFHNFS,Cryptocurrencies,24
42742,Practices,Transportation,43
42743,Deviance,Addiction,33
42744,risk,Modeling,28
42745,Choosing,Psychology,17
42746,ASIODS,StemCells,6
42747,Taxonomy,StemCells,6
42748,remediation,DataScience,47
42749,iThink,Wearables,32
42750,Elicitation,CancerBiology,29
42751,Submatrices,GenomeEditing,10
42752,Manipulation,IoT,45
42753,Subvectors,TissueEngineering,23
42754,multi-country,BiomedicalImaging,18
42755,prosperity,Oceanography,22
42756,Enrich,Virology,41
42757,Cache,Paleontology,26
42758,Maneuverable,IoT,45
42759,Identifier,Cybersecurity,13
42760,Biocybernetic,Cryptocurrencies,24
42761,Multigrid,BiomedicalImaging,18
42762,Smoothers,QuantumPhysics,34
42763,Unsupervised,Neuroscience,9
42764,Electimize,ClimateChange,1
42765,Combinatorial,BiomedicalImaging,18
42766,Disambiguation,Cryptocurrencies,24
42767,Textual,ArtificialIntelligence,0
42768,transport,WirelessCommunication,27
42769,Trade-offs,BiomedicalImaging,18
42770,simultaneous,Paleontology,26
42771,Mashups,SocialNetworks,11
42772,Illustration,ClimateChange,1
42773,Epistemology,Atmosphere,38
42774,Authentic,Materials,39
42775,Slot,RenewableEnergy,7
42776,Steepest,DrugDiscovery,14
42777,Predistribution,LanguageProcessing,37
42778,recursion,Atmosphere,38
42779,XSiH,DrugDiscovery,14
42780,principle,SocialNetworks,11
42781,OTF,Robotics,8
42782,replay,Oceanography,22
42783,Real-timeVideoSegmentation,3DPrinting,21
42784,Student'stMixture,ClimateChange,1
42785,Populations,GenomeEditing,10
42786,Ecosystems,Immunology,46
42787,Aspect-based,QuantumComputing,5
42788,Zakai,Humanities,40
42789,martingales,3DPrinting,21
42790,square,Agriculture,19
42791,Infiltration,DrugDiscovery,14
42792,Malleable,Wearables,32
42793,Blackjack,QuantumComputing,5
42794,Bet,EvolutionaryBiology,20
42795,QRS,Nanotechnology,3
42796,METIS,Epidemiology,4
42797,Dependable,Cybersecurity,13
42798,SIMD,Pollution,31
42799,Geomedica,SpaceExploration,12
42800,Shift-invariant,3DPrinting,21
42801,variants,QuantumPhysics,34
42802,similarities,DrugDiscovery,14
42803,Graphs,RenewableEnergy,7
42804,APTCC,Bioinformatics,2
42805,Auto,Virology,41
42806,Connectors,Transportation,43
42807,Demographic,Behavior,44
42808,epidemics,Addiction,33
42809,behavioural,Nanotechnology,3
42810,folksonomies,3DPrinting,21
42811,GRAPE-MP,QuantumComputing,5
42812,Non-functional,CancerBiology,29
42813,Attributes,Agriculture,19
42814,Illiteracy,BiomedicalImaging,18
42815,Engagement,QuantumPhysics,34
42816,GEL,Oceanography,22
42817,Model-driven,Psychology,17
42818,knowledge,Astrophysics,42
42819,adaptation,Modeling,28
42820,BSP,Paleontology,26
42821,MapReduce,Ecology,36
42822,Ilities,Oceanography,22
42823,Aggregating,TissueEngineering,23
42824,repair,Economics,49
42825,ambient,UrbanPlanning,16
42826,Rough,Psychology,17
42827,scoring,RenewableEnergy,7
42828,Document,SpaceExploration,12
42829,QCD,Astrophysics,42
42830,Aromaticity,Nanotechnology,3
42831,Cationic,TissueEngineering,23
42832,Executable,UrbanPlanning,16
42833,Model-based,DataScience,47
42834,Kurator,DataScience,47
42835,Xeon,Materials,39
42836,Intel,Virology,41
42837,Hairpin,Bioinformatics,2
42838,vortices,Epidemiology,4
42839,hp-HGS,DataScience,47
42840,Two-dimensional,Wearables,32
42841,Hull-White,Human-ComputerInteraction,15
42842,intracellular,CancerBiology,29
42843,replication,Agriculture,19
42844,equation,3DPrinting,21
42845,lfw-VIM,CancerBiology,29
42846,CroudSTag,GameTheory,30
42847,Manufacturing,Human-ComputerInteraction,15
42848,Strategic,LanguageProcessing,37
42849,UPC,DrugDiscovery,14
42850,Solvers,TissueEngineering,23
42851,Agent-oriented,RenewableEnergy,7
42852,operator,ArtificialIntelligence,0
42853,biomedicine,Cryptocurrencies,24
42854,MCC,StemCells,6
42855,Cases,Transportation,43
42856,Sudden,Epidemiology,4
42857,optimised,LanguageProcessing,37
42858,DREAMS,3DPrinting,21
42859,IODA,Genetics,35
42860,Shared-array,Rights,48
42861,Accesses,Genetics,35
42862,Enabled,Materials,39
42863,Inheritance,Cryptocurrencies,24
42864,Clip,TissueEngineering,23
42865,Convergence,QuantumComputing,5
42866,Assimilation,Nanotechnology,3
42867,EPSO,StemCells,6
42868,Vehicles,Modeling,28
42869,functional,Agriculture,19
42870,ACIX,Ecology,36
42871,processors,Robotics,8
42872,parallelization,Virology,41
42873,Transactions,Ecology,36
42874,blob,Atmosphere,38
42875,K-overlapping,EvolutionaryBiology,20
42876,PLS,Robotics,8
42877,hydrates,AugmentedReality,25
42878,BLAST,Immunology,46
42879,Improvisation,QuantumComputing,5
42880,Affect,Psychology,17
42881,colonoscopy,Humanities,40
42882,Finance,Transportation,43
42883,Tidal,Robotics,8
42884,R-hexahelicenes,Epidemiology,4
42885,donor,Transportation,43
42886,detailed,3DPrinting,21
42887,MBAN,GameTheory,30
42888,Climate,IoT,45
