Paper_ID,title,author,id,corresponding_author,Author_ID,abstract
10448,Frequency Response Function Estimation in the Presence of Missing Output Data.,Diana Ugryumova|Gerd Vandersteen|Rik Pintelon,20803,Diana Ugryumova,24308,The paper highlights...
10449,A Smart ECG Measurement System Based on Web-Service-Oriented Architecture for Telemedicine Applications.,Antonella Meduri|Claudio De Capua|Rosario Morello,20804,Antonella Meduri,21411,The study analyzes...
10450,On the Feasibility of Pressure Profile Measurements With Time-Domain Reflectometry.,Alexander Scheuermann|Christof Huebner,20805,Alexander Scheuermann,24309,The paper examines...
10451,Heterogeneous Data Fusion Algorithm for Pedestrian Navigation via Foot-Mounted Inertial Measurement Unit and Complementary Filter.,Hassen Fourati,20806,Hassen Fourati,24311,This paper demonstrates...
10452,Quasi-monolithic toroidal cross-capacitor.,Han Jun Kim|Rae Duk Lee|Yu. P. Semenov,20807,Han Jun Kim,18025,The paper highlights...
10453,A Computational Technique for Free Space Localization in 3-D Multiresolution Probabilistic Environment Models.,Pierre Payeur,20808,Pierre Payeur,21579,The paper discusses...
10454,Automated Setup for Van Der Pauw Hall Measurements.,H. Castro|J. Galvis|S. Castro,20809,H. Castro,24312,The research reveals...
10455,Development of Quadrature Bridge for AC QHR Measurements at Measurement Frequency of 1.592 kHz.,Atsushi Domae|Takehiko Oe|Yasuhiro Nakamura,20810,Atsushi Domae,20296,This paper demonstrates...
10456,A digital imaging based multifunctional flame monitoring system.,Gang Lu|Mike Colechin|Yong Yan,20811,Gang Lu,18668,The study illustrates...
10457,Analysis of the common-mode rejection in the measurement and generation of magnetic fields using loop probes.,Carlo F. M. Carobbi|Luigi M. Millanta,20812,Carlo F. M. Carobbi,22644,This study investigates...
10458,Computerized investigation of robust measurement systems.,Nikolay Petkov Kolev|Plamen Marinov Tzvetkov|Snejana Todorova Yordanova,20813,Nikolay Petkov Kolev,24315,The paper highlights...
10459,Systematic realization of low-frequency oscillators using composite passive-active resistors.,Ahmed S. Elwakil,20814,Ahmed S. Elwakil,24318,This study investigates...
10460,Stand-Alone Surface Roughness Analyzer.,Brian Deryniosky|Claudio Campana|Devdas Shetty|Saeid Moslehpour,20815,Brian Deryniosky,24319,The paper highlights...
10461,A capacitive 4-turn angular-position sensor.,Georg Brasseur,20816,Georg Brasseur,18123,The paper highlights...
10462,Displacement measurements using a self-mixing laser diode under moderate feedback.,Caroline Bes|Guy Plantier|Thierry Bosch,20817,Caroline Bes,24323,The study analyzes...
10463,Circular Layered Waveguide Use for Wideband Complex Permittivity Measurement of Lossy Liquids.,Ekaterina S. Kuznetsova|Valery N. Skresanov|Yun Wu|Yusheng He|Zoya E. Eremenko,20818,Ekaterina S. Kuznetsova,24324,This paper demonstrates...
10464,Designing low-cost modified cladding sensors: a structured approach.,Alfredo Paolillo|Francesco Chiadini|Vincenzo Paciello,20819,Alfredo Paolillo,19222,This study investigates...
10465,Improving Digital System Diagnostics Through Prognostic and Health Management (PHM) Technology.,Antonio E. Ginart|Chris Minnella|Mark Baybutt|Michael J. Roemer|Patrick W. Kalgren,20820,Antonio E. Ginart,24330,The study proposes...
10466,Determination of coating thickness of a copper-plated steel wire by measurement of the internal wire impedance.,Lennart Båvall,20821,Lennart Båvall,24335,The research evaluates...
10467,Robust Filtering for TDR Traces.,Eric Blanco|Philippe Neveux,20822,Eric Blanco,24336,The research introduces...
10468,Design of Multilevel Signals for Identifying the Best Linear Approximation of Nonlinear Systems.,Hin Kwan Wong|Johan Schoukens|Keith R. Godfrey,20823,Hin Kwan Wong,20723,The paper compares...
10469,Automated test equipment for research on nonvolatile memories.,Paolo Pellati|Piero Olivo,20824,Paolo Pellati,24337,The research introduces...
10470,Touchless Multiview Fingerprint Acquisition and Mosaicking.,Changjiang Song|David Zhang|Feng Liu|Guangming Lu,20825,Changjiang Song,24339,The paper highlights...
10471,Increased Visibility of Targets Submerged in Scattering Opaque Media and Polarimetric Techniques.,D. Wagenar|Daniel B. Sheffer|George C. Giakos|K. Ambadipudi|Keerthisrivatsav Valluru|Luay Fraiwan|M. Reddy|P. Bathini|S. Atreya Paturi|Srinivas Sukumar|V. Adya,20826,D. Wagenar,24341,The research aims to explore...
10472,A Methodological Approach for Estimating Protocol Analyzer Instrumental Measurement Uncertainty in Packet Jitter Evaluation.,Domenico Capriglione|Gianfranco Miele|Leopoldo Angrisani|Luigi Ferrigno,20827,Domenico Capriglione,18629,The paper compares...
10473,"Comments on ""on resistor-induced thermal noise in linear circuits"".",Manuel Vargas|Ramon Pallàs-Areny,20828,Manuel Vargas,24343,The research evaluates...
10474,A planar applicator for measuring surface dielectric constant of materials.,Edoardo Bozzi|Mauro Bramanti,20829,Edoardo Bozzi,24344,The study illustrates...
10475,Fault Modeling on Complex Plane and Tolerance Handling Methods for Analog Circuits.,Chenglin Yang|Fang Chen|Jianguo Huang|Shulin Tian|Zhen Liu,20830,Chenglin Yang,17822,The study analyzes...
10476,Tests on the IEN electrometric AC-DC transfer standard.,Gian Carlo Bosco|Umberto Pogliano,20831,Gian Carlo Bosco,17462,This paper is about...
10477,Discussion on fundamental issues of NPR measurements.,Alain Geens|Johan Schoukens|Kenneth Vanhoenacker|Wendy Van Moer|Yves Rolain,20832,Alain Geens,23965,The study proposes...
10478,Larger value and SI measurement of the improved cryogenic capacitor for the electron-counting capacitance standard.,Mahmoud A. El Sabbagh|Neil M. Zimmerman|Yicheng Wang,20833,Mahmoud A. El Sabbagh,24347,The research aims to explore...
10479,Low-Latency Shack-Hartmann Wavefront Sensor Based on an Industrial Smart Camera.,Georg Schitter|Markus Thier|Rene Paris|Thomas Thurner,20834,Georg Schitter,24348,The study illustrates...
10480,A comparative study of two discrete-time phase delay estimators.,H. C. So,20835,H. C. So,24351,The paper highlights...
10481,Binary Sequences With Good Spectral Properties Obtained by Genetic Algorithms.,Domenico Alessandro Lampasi|Luca Podestà|Paolo Carbone,20836,Domenico Alessandro Lampasi,24352,This paper presents...
10482,The impact of combined channel mismatch effects in time-interleaved ADCs.,Christian Vogel,20837,Christian Vogel,24354,The research evaluates...
10483,The efficiency of methods for measuring A/D converter linearity.,Bruce A. Wooley|Peter D. Capofreddi,20838,Bruce A. Wooley,24355,The study proposes...
10484,On the Current Shunts Modeling.,Vera Nováková Zachovalova,20839,Vera Nováková Zachovalova,24357,This study investigates...
10485,A fuzzy-based impulse noise detection and cancellation for real-time processing in video receivers.,Bin-Da Liu|Chung-Bin Wu|Jar-Ferr Yang,20840,Bin-Da Liu,18808,This paper presents...
10486,Voltage Sensor Validation for Decentralized Power System Monitor Using Polynomial Chaos Theory.,Antonello Monti|Ferdinanda Ponci|Gabriele D'Antona|Huimin Li|Min Luo|Weilin Li,20841,Antonello Monti,17530,The paper examines...
10487,"A Robust Solution to High-Accuracy Geolocation: Quadruple Integration of GPS, IMU, Pseudolite, and Terrestrial Laser Scanning.",Charles K. Toth|Chris Rizos|Dorota A. Grejner-Brzezinska|Hongxing Sun|Xiankun Wang,20842,Charles K. Toth,20921,This paper addresses...
10488,First Evaluation Results Using the New Electrical Data Recorder for Power Grid Analysis.,Alexander Quinte|Heiko Maaß|Hüseyin Kemâl Çakmak|Karl-Uwe Stucky|Uwe Kuehnapfel|Wilfried Jakob|Wolfgang Süß,20843,Alexander Quinte,24366,The study illustrates...
10489,Properties of the IEEE-STD-1057 four-parameter sine wave fit algorithm.,Peter Händel,20844,Peter Händel,18013,The paper examines...
10490,Online Packet Loss Measurement and Estimation for VPN-Based Services.,D. Ionescu|D. Zhang,20845,D. Ionescu,24373,The research reveals...
10491,Using Multisines to Measure State-of-the-Art Analog-to-Digital Converters.,Daan Rabijns|Gerd Vandersteen|Wendy Van Moer,20846,Daan Rabijns,24375,The paper highlights...
10492,"Flow Rate Measurement in a High-Temperature, Radioactive, and Corrosive Environment.",Jian Ma|Ning Li|Taleb Moazzeni|Yingtao Jiang,20847,Jian Ma,24376,This paper presents...
10493,FRF Measurement of Nonlinear Systems Operating in Closed Loop.,Johan Schoukens|Rik Pintelon,20848,Johan Schoukens,18197,The research evaluates...
10494,EMD-Based Signal Filtering.,Abdel-Ouahab Boudraa|Jean-Christophe Cexus,20849,Abdel-Ouahab Boudraa,24380,The study analyzes...
10495,Design of an Unobtrusive Reaction Force Measurement and Its Application on Treadmills.,Jiunn Fang|Kuan-Hung Chen|Shih-Wei Yeh,20850,Jiunn Fang,24382,This paper is about...
10496,Dynamic Sign Language Recognition for Smart Home Interactive Application Using Stochastic Linear Formal Grammar.,Ehsan Amjadian|Emil M. Petriu|Muhammad Rizwan Abid,20851,Ehsan Amjadian,24385,The research introduces...
10497,Limiting sensitivity of a differential absorption spectrometer with direct detection in the 2ν,D. Patillon|F. Bounaix|P. Meyrueis|P. Pfeiffer,20852,D. Patillon,24387,The research reveals...
10498,Interlaboratory comparison of Josephson voltage standards between NIST and Lockheed Martin Astronautics.,William B. Miller|Yi-Hua Tang,20853,William B. Miller,19745,This paper is about...
10499,Metrological Characterization of a CADx System for the Classification of Breast Masses in Mammograms.,Arianna Mencattini|Giulia Rabottino|Marcello Salmeri|Simona Salicone,20854,Arianna Mencattini,19350,The study illustrates...
10500,"Measurements, Analysis, and Interpretation of the Signals From a High-Pressure Waterjet Pump.",Loredana Cristaldi|Massimiliano Annoni|Massimo Lazzaroni,20855,Loredana Cristaldi,17449,The study illustrates...
10501,Determination of DC voltage ratio of a self-calibrating DC voltage divider.,Chee Kiang Ang|Ling Xiang Liu|Sze Wey Chua,20856,Chee Kiang Ang,20910,The research evaluates...
10502,The design of reliable devices for mission-critical applications.,Cristiana Bolchini|Donatella Sciuto|Fabio Salice|Luigi Pomante,20857,Cristiana Bolchini,24391,The research aims to explore...
10503,A Highly Sensitive Detector for Radiation in the Terahertz Region.,Alexander Tzalenchuk|Hideomi Hashiba|Leonid Kulik|Peter Kleinschmidt|Stephen P. Giblin|Susumu Komiyama|Vladimir Antonov,20858,Alexander Tzalenchuk,24395,The study proposes...
10504,Characterization and calibration of a CCD detector for light engineering.,Giuseppe Rossi|Paola Iacomussi|Pietro Fiorentin,20859,Giuseppe Rossi,24400,This paper is about...
10505,MEMS-based AC voltage reference.,Aarne S. Oja|Antti Manninen|Anu Kärkkäinen|Heikki Seppä|Mika Suhonen|Nadine Pesonen|Nikolai Tisnek,20860,Aarne S. Oja,20727,The paper examines...
10506,Robustness and Sensitivity Metrics for Tuning the Extended Kalman Filter.,Bhaswati Goswami|Manika Saha|Ratna Ghosh,20861,Bhaswati Goswami,24406,The study proposes...
10507,Fast computation of maximum time interval error by binary decomposition.,Stefano Bregni|Stefano Maccabruni,20862,Stefano Bregni,24409,The research reveals...
10508,Determination of Thickness of Silver Coatings on Brass by Measuring the Impedance of a Thin Elliptic Coil.,Lennart Båvall,20863,Lennart Båvall,24335,This paper is about...
10509,Multimedia imaging detectors operating on gas-solid-state ionization principles.,George C. Giakos|Samir Chowdhury,20864,George C. Giakos,18617,The paper highlights...
10510,Power-Efficient High-Speed and High-Resolution Capacitive-Sensor Interface for Subnanometer Displacement Measurements.,Sha Xia|Stoyan Nihtianov,20865,Sha Xia,24124,This paper is about...
10511,Uncertainty analysis for four terminal-pair capacitance and dissipation factor characterization at 1 and 10 MHz.,Andrew D. Koffman|Bryan Cristopher Waltrip|Nile M. Oldham|Svetlana Avramov-Zamurovic,20866,Andrew D. Koffman,21993,The research reveals...
10512,Simple Low-Cost System for Thickness Measurement of Metallic Plates Using Laser Mouse Navigation Sensor.,Nadir Nizar Ali Charniya|Sanjay V. Dudul,20867,Nadir Nizar Ali Charniya,24412,The paper compares...
10513,Linear frequency dependence in AC resistance measurement.,Barry M. Wood|Frédéric Overney|Jürgen Schurr,20868,Barry M. Wood,17686,The study proposes...
10514,Measurement of Berry's phase for partial cycles using a time-domain atomic Interferometer.,Atsuo Morinaga|Hirotaka Narui|Makoto Yasuhara|Takatoshi Aoki,20869,Atsuo Morinaga,24414,The research introduces...
10515,A new method for estimating the aperture uncertainty of A/D converters.,Carlo Morandi|Giovanni Chiorboli|Massimo Fontanili,20870,Carlo Morandi,24418,The paper compares...
10516,The role of fundamental constants in the International System of Units (SI): present and future.,Barry N. Taylor|Peter J. Mohr,20871,Barry N. Taylor,24419,The paper highlights...
10517,Enhancement and Metrological Characterization of an Accurate and Low-Cost Method Based on Seismic Wave Propagation for Soil Moisture Evaluation.,Andrea Cataldo|Egidio De Benedetto|Filippo Attivissimo|Giuseppe Cannazza|Laura Fabbiano,20872,Andrea Cataldo,18097,The research aims to explore...
10518,Optical in situ characterization of isotactic polypropylene crystallization using an LED array in avalanche-photoreceiver mode.,Felice De Santis|Heinz-Christoph Neitzert|Manuela Ferrara,20873,Felice De Santis,24421,The paper discusses...
10519,A New Centralized Sensor Fusion-Tracking Methodology Based on Particle Filtering for Power-Aware Systems.,Guoliang Fan|Joseph P. Havlicek|Mark B. Yeary|Yan Zhai,20874,Guoliang Fan,24424,The paper examines...
10520,Thermal-Transfer Standard Validation of the Josephson-Voltage-Standard-Locked Sine-Wave Synthesizer.,Alain Rüfenacht|Alessandro Mortara|Blaise Jeanneret|Frédéric Overney,20875,Alain Rüfenacht,17511,This paper addresses...
10521,AC-DC thermal converter with infrared-transmissive fiber coupling.,Fred L. Katzmann|Manfred Klonz,20876,Fred L. Katzmann,24426,The paper compares...
10522,Automation of reading liquid-in-glass thermometers.,Igor Pusnik|Janko Drnovsek|Jovan Bojkovski|Valentin Batagelj,20877,Igor Pusnik,20657,This paper demonstrates...
10523,A Triaxial Accelerometer Calibration Method Using a Mathematical Model.,F. Golnaraghi|S. P. Won,20878,F. Golnaraghi,24428,The research aims to explore...
10524,Partial-Matching Technique in a Mixed-Mode BIST Environment.,Douglas Kay|Samiha Mourad|Taweesak Reungpeerakul,20879,Douglas Kay,23912,The research reveals...
10525,Signal evaluation of a novel dual-energy multimedia imaging sensor.,A. G. Passerini|Edward A. Evans|George C. Giakos|K. Mehta|Luay Fraiwan|N. Patnekar|N. Shah|Okechukwu C. Ugweje|Richard Nemer|S. Sumrain|Samir Chowdhury,20880,A. G. Passerini,18614,The paper compares...
10526,Remote Frequency Control via IEEE 1588.,Chia-Shu Liao|Kun-Yuan Tu|Shinn-Yan Lin,20881,Chia-Shu Liao,17584,The research evaluates...
10527,N-Person Card Game Approach for Solving SET K-COVER Problem in Wireless Sensor Networks.,Qiang Wang|Wenjie Yan|Yi Shen,20882,Qiang Wang,17892,The study analyzes...
10528,Power System Frequency Estimation by Reduction of Noise Using Three Digital Filters.,Jin Kwon Hwang|Penn N. Markham,20883,Jin Kwon Hwang,24432,The paper compares...
10529,A wavelet-based approach to abrupt fault detection and diagnosis of sensors.,Han Qiu Zhang|Yong Yan,20884,Han Qiu Zhang,24434,This study investigates...
10530,Detection of Magnetic Fields Highly Attenuated by the Skin Effect Through a Ferrous Steel Boundary Using a Super Narrow-Band Digital Filter.,Bosco Fernandes|Graham Miller|Haitham Hussin|Muhammad Zaid|Patrick Gaydecki,20885,Bosco Fernandes,24435,The study analyzes...
10531,A swept-field aspiration condenser as an ion-mobility spectrometer.,A. A. Solis|E. Sacristan,20886,A. A. Solis,24439,The paper highlights...
10532,Identification of a Noninsulated Distillation Column From Transient Response Data.,Bart De Moor|Bart Huyck|Diana Ugryumova|Filip Logist|Gerd Vandersteen|Jan F. M. Van Impe,20887,Bart De Moor,24441,This study investigates...
